,ID,AGE GROUP,CHANNEL OF SALE,SALES
939,364180891,46-55,internet,0
940,545787863,36-45,phone,1
941,994384463,46-55,phone,1
942,575900763,26-35,internet,1
943,523322605,36-45,phone,1
944,787683343,36-45,phone,0
945,986369733,56+,phone,1
946,670883538,46-55,phone,0
947,172726583,36-45,internet,0
948,913522921,36-45,phone,1
949,653547271,26-35,internet,1
950,105405049,46-55,internet,0
951,167500995,36-45,phone,0
952,789109617,36-45,phone,1
953,670513261,18-25,internet,1
954,740879305,26-35,internet,0
955,739152144,26-35,internet,0
956,346034746,18-25,phone,1
957,509045791,46-55,phone,1
958,251766083,36-45,phone,0
959,778238447,46-55,internet,1
960,728039455,56+,phone,1
961,551770681,56+,phone,0
962,988793613,36-45,phone,1
963,465608814,46-55,internet,0
964,786974200,26-35,internet,0
965,618857822,26-35,internet,0
966,600710586,26-35,internet,1
967,148444844,26-35,internet,0
968,739492760,36-45,internet,0
969,390244046,18-25,internet,1
970,416930541,26-35,internet,1
971,358045916,18-25,internet,1
972,337334634,56+,phone,1
973,652507239,26-35,internet,1
974,918802415,46-55,internet,1
975,102102752,26-35,internet,1
976,467041014,36-45,phone,0
977,305507599,36-45,phone,0
978,698864863,46-55,phone,0
979,591571877,36-45,phone,0
980,429055571,36-45,phone,0
981,307943929,26-35,internet,1
982,578712037,56+,phone,0
983,234477723,36-45,internet,0
984,485961563,46-55,phone,0
985,795374103,46-55,phone,0
986,197657679,18-25,internet,1
987,682222967,18-25,internet,1
988,564779602,46-55,phone,0
989,691019879,46-55,phone,1
990,636897084,18-25,internet,1
991,510176319,36-45,phone,1
992,395129378,18-25,internet,1
993,911250654,46-55,phone,1
994,648889025,56+,phone,0
995,412892869,46-55,internet,0
996,413293470,36-45,phone,1
997,701734938,46-55,phone,1
998,423983972,18-25,internet,0
999,830206340,18-25,internet,1
1000,285685421,18-25,internet,1
1001,904065557,56+,phone,1
1002,659535385,26-35,internet,0
1003,420417958,46-55,phone,1
1004,853408564,26-35,internet,1
1005,394998598,36-45,phone,1
1006,103730612,18-25,internet,1
1007,730835745,56+,internet,0
1008,434437314,18-25,internet,0
1009,605959297,36-45,phone,1
1010,731537322,36-45,phone,1
1011,774939294,18-25,phone,0
1012,618231274,36-45,internet,0
1013,202078009,18-25,internet,0
1014,367913205,26-35,internet,1
1015,338865160,36-45,phone,0
1016,709835314,36-45,phone,0
1017,521265101,26-35,internet,0
1018,842499315,18-25,internet,1
1019,643413195,26-35,internet,0
1020,817176572,36-45,phone,0
1021,806150733,26-35,internet,0
1022,312528249,26-35,phone,0
1023,345318019,26-35,phone,0
1024,552962216,56+,internet,1
1025,778803567,26-35,internet,0
1026,287620402,56+,phone,0
1027,366006864,36-45,internet,0
1028,756136140,46-55,phone,1
1029,142347814,26-35,internet,1
1030,841965575,26-35,internet,1
1031,796963714,56+,phone,0
1032,461537716,18-25,internet,0
1033,783969147,46-55,phone,1
1034,637658101,46-55,phone,1
1035,890207070,26-35,internet,0
1036,862601421,26-35,internet,1
1037,291510658,46-55,phone,0
1038,948300820,36-45,internet,0
1039,339080100,46-55,phone,0
1040,245004862,36-45,internet,1
1041,145047547,56+,internet,0
1042,751160154,36-45,phone,0
1043,419625924,36-45,phone,0
1044,572636880,18-25,internet,0
1045,244565580,36-45,phone,0
1046,547043533,36-45,phone,1
1047,995167978,46-55,phone,0
1048,482056599,56+,internet,0
1049,656004022,36-45,internet,1
1050,824464281,18-25,internet,1
1051,780620840,56+,phone,0
1052,935522887,36-45,phone,1
1053,952822669,36-45,phone,0
1054,496843421,46-55,phone,1
1055,843336562,36-45,internet,1
1056,555366372,18-25,internet,1
1057,611165059,36-45,phone,1
1058,931432735,36-45,phone,1
1059,145929326,56+,internet,1
1060,278559430,36-45,phone,1
1061,603072218,46-55,phone,1
1062,484939618,56+,phone,0
1063,565746215,18-25,internet,0
1064,560706848,26-35,internet,1
1065,829619718,26-35,internet,0
1066,741801609,56+,internet,1
1067,358399038,36-45,phone,1
1068,623468673,46-55,internet,1
1069,203258831,36-45,phone,1
1070,180070244,36-45,internet,1
1071,215116653,26-35,internet,1
1072,636863908,36-45,internet,0
1073,831809499,18-25,internet,1
1074,388107037,26-35,phone,1
1075,611266615,18-25,internet,0
1076,186946397,46-55,phone,0
1077,495265401,18-25,internet,1
1078,552319755,56+,phone,1
1079,527952710,26-35,internet,0
1080,142353985,56+,internet,1
1081,606755728,26-35,internet,1
1082,593494375,36-45,phone,1
1083,473902466,46-55,phone,1
1084,751876024,26-35,internet,0
1085,983478214,26-35,internet,0
1086,822262274,18-25,internet,1
1087,951735999,26-35,internet,0
1088,331370135,46-55,internet,1
1089,167194146,26-35,internet,1
1090,833171109,36-45,phone,1
1091,879890832,26-35,internet,1
1092,752538094,18-25,internet,0
1093,556696443,26-35,internet,1
1094,977970173,26-35,internet,0
1095,972414213,26-35,internet,1
1096,227437944,36-45,internet,1
1097,794197257,26-35,internet,1
1098,524426004,26-35,internet,0
1099,838814610,36-45,phone,1
1100,543028954,26-35,phone,0
1101,930178422,36-45,phone,1
1102,895638078,18-25,internet,0
1103,316545103,36-45,phone,0
1104,327430883,26-35,phone,1
1105,317515306,56+,phone,1
1106,878665669,36-45,phone,1
1107,513511423,18-25,internet,1
1108,919466235,26-35,internet,0
1109,267555739,26-35,internet,0
1110,886272033,26-35,phone,1
1111,642267252,18-25,internet,1
1112,808935433,26-35,internet,0
1113,951675283,36-45,phone,1
1114,464035743,46-55,internet,1
1115,903370729,26-35,internet,0
1116,476280111,36-45,phone,1
1117,615801166,56+,phone,0
1118,582013146,56+,internet,0
1119,152532330,36-45,phone,0
1120,521941376,56+,internet,0
1121,913227157,36-45,phone,1
1122,333777176,26-35,internet,1
1123,836491518,36-45,phone,0
1124,952602268,18-25,internet,1
1125,546392416,18-25,internet,0
1126,774950067,18-25,phone,0
1127,220951026,26-35,phone,1
1128,915434022,56+,phone,1
1129,174984114,26-35,internet,0
1130,353297432,36-45,phone,0
1131,700505310,46-55,phone,1
1132,882118751,56+,phone,0
1133,712797950,26-35,phone,1
1134,320479259,26-35,internet,1
1135,366438194,56+,internet,0
1136,137685963,56+,phone,1
1137,265026494,26-35,phone,0
1138,100261846,56+,phone,0
1139,833454509,56+,phone,1
1140,828256055,36-45,phone,0
1141,710724473,26-35,internet,0
1142,384443149,46-55,phone,1
1143,488208601,46-55,phone,0
1144,341142443,36-45,phone,1
1145,112526590,18-25,internet,0
1146,309206042,18-25,internet,0
1147,642509266,36-45,phone,0
1148,678345381,18-25,internet,0
1149,588608625,36-45,phone,1
1150,867556712,56+,phone,1
1151,909928454,18-25,internet,0
1152,592295796,36-45,internet,1
1153,823517408,56+,phone,0
1154,666100721,36-45,internet,0
1155,742122948,56+,phone,1
1156,456752014,36-45,phone,0
1157,912502315,36-45,phone,0
1158,763455272,46-55,phone,1
1159,140092715,26-35,internet,1
1160,900546162,26-35,internet,1
1161,364021218,26-35,internet,1
1162,547819083,26-35,internet,1
1163,801374496,46-55,phone,0
1164,163011672,26-35,internet,0
1165,128805402,56+,phone,1
1166,821765517,46-55,internet,0
1167,736160279,56+,internet,1
1168,633644404,18-25,phone,0
1169,164715372,26-35,internet,0
1170,872259206,26-35,internet,1
1171,378035306,36-45,phone,1
1172,418465077,26-35,internet,1
1173,567709822,36-45,phone,1
1174,691753093,26-35,internet,0
1175,711244588,36-45,phone,0
1176,391674115,56+,phone,0
1177,858782154,26-35,internet,0
1178,240142568,26-35,internet,0
1179,687767864,46-55,phone,0
1180,716388332,56+,internet,0
1181,333036130,36-45,internet,1
1182,211989956,36-45,internet,0
1183,570584072,26-35,internet,1
1184,379597380,56+,phone,0
1185,498102743,26-35,internet,1
1186,406705647,36-45,phone,0
1187,727616289,56+,phone,1
1188,569911146,36-45,internet,0
1189,317111660,36-45,phone,0
1190,742183040,26-35,internet,0
1191,285183820,56+,phone,0
1192,291850034,36-45,phone,0
1193,579543579,36-45,phone,1
1194,235134805,36-45,phone,0
1195,254137300,26-35,phone,1
1196,155867783,46-55,internet,1
1197,969441016,56+,phone,1
1198,435519848,46-55,phone,0
1199,571930191,18-25,internet,0
1200,269502044,26-35,internet,1
1201,346337430,26-35,internet,1
1202,576653879,26-35,internet,0
1203,456645608,56+,phone,0
1204,191790556,36-45,internet,1
1205,588249549,46-55,phone,1
1206,504998800,18-25,internet,0
1207,998622290,36-45,internet,1
1208,227775739,36-45,phone,1
1209,814067117,36-45,internet,0
1210,610948467,36-45,phone,0
1211,445466303,26-35,internet,0
1212,427222858,36-45,internet,0
1213,511231315,56+,phone,1
1214,102152363,18-25,internet,0
1215,133856634,46-55,phone,0
1216,416988310,26-35,phone,1
1217,939999353,46-55,internet,0
1218,561332474,26-35,internet,1
1219,618352338,36-45,phone,1
1220,659151802,56+,phone,1
1221,457828467,56+,phone,0
1222,407715958,46-55,internet,1
1223,947130737,46-55,phone,0
1224,833308329,36-45,phone,1
1225,751119468,36-45,phone,1
1226,242939796,26-35,phone,1
1227,833717198,36-45,internet,0
1228,738814780,56+,phone,0
1229,595785407,26-35,internet,1
1230,401592353,56+,phone,0
1231,758077874,26-35,internet,0
1232,990362012,56+,phone,0
1233,965300623,36-45,phone,0
1234,579750081,18-25,internet,0
1235,409410158,36-45,phone,0
1236,189360616,18-25,phone,1
1237,260008398,36-45,phone,1
1238,733179663,36-45,phone,1
1239,904541714,36-45,internet,0
1240,574687659,26-35,internet,0
1241,769638758,18-25,phone,0
1242,507484728,26-35,internet,1
1243,479730899,56+,phone,1
1244,107677144,46-55,phone,0
1245,156165730,18-25,internet,0
1246,626611674,36-45,phone,0
1247,676302257,56+,phone,0
1248,249333864,26-35,internet,0
1249,806789916,36-45,phone,0
1250,670366684,18-25,internet,1
1251,882792601,36-45,phone,0
1252,733545077,46-55,phone,1
1253,477497077,26-35,internet,0
1254,910331180,26-35,internet,0
1255,884536149,56+,phone,1
1256,343175832,26-35,internet,1
1257,164607563,36-45,phone,0
1258,590189534,26-35,internet,0
1259,297199552,18-25,internet,1
1260,728601691,56+,phone,0
1261,578336607,36-45,phone,1
1262,547899342,46-55,phone,0
1263,348637178,26-35,internet,1
1264,190693907,36-45,phone,0
1265,719739167,26-35,internet,0
1266,894903273,36-45,phone,1
1267,785251043,46-55,internet,1
1268,442532143,36-45,phone,1
1269,683940889,36-45,phone,0
1270,655457939,36-45,phone,1
1271,569215629,36-45,phone,1
1272,497181052,56+,phone,1
1273,449189493,26-35,internet,0
1274,429208920,36-45,phone,1
1275,855130047,18-25,phone,1
1276,895498892,26-35,internet,0
1277,190388200,36-45,phone,0
1278,295952458,56+,phone,1
1279,226213672,26-35,internet,1
1280,115366146,18-25,internet,1
1281,697919817,18-25,internet,0
1282,314165950,18-25,phone,1
1283,615884582,36-45,phone,1
1284,162687965,56+,internet,0
1285,563976943,36-45,phone,1
1286,626950242,46-55,internet,0
1287,664440736,26-35,internet,0
1288,917102263,46-55,phone,1
1289,327142965,36-45,phone,0
1290,360688813,46-55,internet,1
1291,593259062,36-45,phone,1
1292,509868649,46-55,phone,0
1293,254780186,46-55,phone,1
1294,948897825,36-45,phone,0
1295,610318303,26-35,phone,0
1296,196812269,26-35,internet,0
1297,410781581,26-35,internet,0
1298,809455129,36-45,phone,1
1299,956466417,18-25,internet,1
1300,912883433,36-45,internet,1
1301,965692480,46-55,internet,1
1302,563432239,56+,internet,0
1303,316928202,26-35,internet,0
1304,695511957,26-35,internet,0
1305,530476510,56+,phone,1
1306,866523143,36-45,internet,1
1307,142384264,36-45,phone,0
1308,932958029,26-35,internet,0
1309,539149957,26-35,internet,0
1310,990208109,56+,internet,1
1311,719776862,18-25,internet,0
1312,824731884,18-25,internet,1
1313,248141773,36-45,phone,1
1314,620570865,26-35,internet,0
1315,694746172,36-45,phone,1
1316,679589407,26-35,internet,0
1317,122599132,56+,phone,0
1318,907393585,26-35,internet,0
1319,874642698,36-45,phone,1
1320,767261448,18-25,internet,0
1321,354943060,36-45,phone,0
1322,709108702,56+,phone,0
1323,999755385,36-45,phone,1
1324,740382839,26-35,internet,1
1325,385834965,26-35,phone,0
1326,934770976,26-35,phone,1
1327,502323560,26-35,internet,1
1328,477684848,18-25,phone,1
1329,245253519,26-35,internet,1
1330,328680466,36-45,phone,1
1331,369045160,26-35,internet,0
1332,335104780,36-45,internet,0
1333,120009351,36-45,phone,0
1334,393420947,18-25,phone,1
1335,812247004,36-45,phone,1
1336,369149005,26-35,internet,1
1337,565527886,36-45,phone,0
1338,777860969,56+,phone,1
1339,254409421,56+,phone,0
1340,310072789,26-35,internet,0
1341,334243436,56+,internet,1
1342,186437721,36-45,phone,1
1343,510629138,36-45,internet,1
1344,488950841,46-55,phone,1
1345,376199984,26-35,internet,1
1346,306757740,36-45,phone,1
1347,798935286,46-55,internet,0
1348,346275668,26-35,phone,1
1349,543872442,36-45,phone,1
1350,680145108,18-25,internet,0
1351,386510471,26-35,internet,0
1352,828348429,26-35,internet,1
1353,286451348,26-35,internet,1
1354,530713263,18-25,internet,1
1355,380735541,36-45,internet,0
1356,605089494,36-45,internet,1
1357,273241068,36-45,phone,1
1358,251208332,36-45,phone,1
1359,353922532,26-35,internet,1
1360,630086439,36-45,internet,0
1361,217078048,26-35,internet,0
1362,609867490,26-35,internet,1
1363,684814808,26-35,internet,1
1364,370811744,18-25,internet,0
1365,614322743,46-55,phone,1
1366,850980980,46-55,phone,1
1367,507103963,46-55,phone,0
1368,894287234,36-45,internet,0
1369,970763498,26-35,internet,1
1370,718735518,26-35,phone,1
1371,375591493,56+,phone,0
1372,495625540,36-45,phone,1
1373,499602022,56+,internet,0
1374,268921228,26-35,internet,0
1375,749785124,18-25,phone,0
1376,220153701,36-45,phone,1
1377,577913944,36-45,phone,1
1378,469842770,26-35,internet,0
1379,501413739,36-45,phone,0
1380,573460812,26-35,internet,1
1381,897493606,18-25,internet,0
1382,125337168,46-55,phone,1
1383,499247076,36-45,phone,0
1384,433041336,18-25,internet,0
1385,872063074,26-35,phone,1
1386,951481402,46-55,phone,1
1387,470977606,56+,phone,1
1388,906770340,46-55,phone,1
1389,765271713,46-55,phone,1
1390,530015294,46-55,phone,0
1391,764912379,46-55,phone,1
1392,106707046,36-45,internet,1
1393,142523064,46-55,internet,0
1394,932880838,26-35,internet,0
1395,927904253,36-45,phone,0
1396,242165929,26-35,internet,1
1397,316840827,56+,internet,1
1398,811821531,36-45,phone,0
1399,610781458,26-35,internet,0
1400,796507178,46-55,phone,1
1401,245855369,46-55,phone,1
1402,540053652,26-35,internet,0
1403,957719381,18-25,internet,1
1404,146812235,46-55,phone,0
1405,358716606,46-55,internet,0
1406,827788999,26-35,internet,1
1407,178784905,36-45,phone,0
1408,453104197,18-25,phone,0
1409,977877455,18-25,internet,0
1410,476318447,56+,internet,1
1411,485690476,46-55,phone,0
1412,831648859,18-25,internet,1
1413,682725306,26-35,internet,0
1414,250485943,36-45,phone,0
1415,419035870,56+,phone,1
1416,945828835,56+,phone,1
1417,343888949,56+,phone,0
1418,260138057,56+,internet,1
1419,322480628,18-25,internet,0
1420,848055143,36-45,phone,1
1421,563013246,26-35,internet,0
1422,869568853,56+,phone,1
1423,426691149,18-25,phone,0
1424,137378536,26-35,internet,0
1425,735704101,36-45,internet,1
1426,889732518,46-55,phone,1
1427,942004884,36-45,internet,0
1428,904952185,56+,internet,1
1429,542347252,26-35,internet,0
1430,843803921,36-45,phone,0
1431,112454095,36-45,phone,0
1432,187580276,46-55,internet,1
1433,431109826,26-35,internet,0
1434,669028190,36-45,internet,1
1435,611816968,26-35,internet,0
1436,391703312,36-45,internet,1
1437,363498596,36-45,phone,1
1438,699817606,26-35,internet,1
1439,954010852,46-55,internet,0
1440,970411584,36-45,phone,1
1441,454267994,46-55,phone,0
1442,587475861,46-55,phone,0
1443,876926266,36-45,phone,1
1444,285963600,36-45,phone,1
1445,716982403,36-45,phone,1
1446,531455470,36-45,phone,0
1447,741048976,26-35,internet,0
1448,940915883,26-35,internet,0
1449,578134824,46-55,internet,1
1450,451308777,18-25,internet,1
1451,672639946,56+,phone,1
1452,223277435,56+,phone,0
1453,719725740,26-35,internet,0
1454,971001852,36-45,phone,0
1455,768476330,46-55,phone,1
1456,731456641,26-35,internet,1
1457,922196165,18-25,internet,1
1458,525410659,46-55,phone,0
1459,595316863,18-25,internet,0
1460,171234237,36-45,phone,0
1461,854639068,26-35,internet,1
1462,200200673,18-25,internet,0
1463,416717280,18-25,internet,1
1464,640801957,36-45,phone,0
1465,216881913,26-35,internet,0
1466,134709052,26-35,phone,1
1467,544294650,46-55,phone,1
1468,158131292,56+,phone,0
1469,775499648,46-55,internet,0
1470,118972805,46-55,phone,1
1471,125776175,36-45,phone,1
1472,751099019,36-45,phone,1
1473,215834741,36-45,phone,0
1474,868310373,46-55,phone,1
1475,290434809,18-25,internet,0
1476,925574255,26-35,phone,0
1477,282199897,46-55,phone,0
1478,762847158,36-45,internet,0
